,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,csDiffPerMinDeltas.30-end,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.20-30,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole
30,10,Red,40,4,3,UNRANKED,MVP Max,4,Janna,FALSE,3096,2049,3504,2055,3222,3114,3364,0,1,0,0,0,0,991,0,0,0,0,0,13781,7840,5941,0,0,1505,1346,159,0,1519,4,4586,755,159,62,18,6081,3542,2317,220,8677,7750,0,0,65,0,0,0,75,12,10,0,46,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2331,0,0,8446,0,0,0,8429,66,12,12,8453,178,1284,0,8136,22,0,0,8134,0,0,0,8400,8100,DUO_SUPPORT,BOTTOM,2.1,1.7,0,0,310.4,310.3,0,0,287.1,208.7,0,0,-1.95,-0.7,0,0,-32,-0.2,0,0,215.1,121.3,0,0,33,12.25,0,0,3,FALSE,FALSE,1770,MVP,SUPPORT
31,1,Blue,41,12,4,UNRANKED,MVP ADD,13,Gangplank,FALSE,3026,3142,3036,3053,3047,3078,3340,0,4,7,0,0,0,1147,0,0,0,0,0,418439,16189,381352,20896,0,33313,6130,24003,3179,14095,1,25308,3568,0,114,24,34050,14390,18062,1597,17753,17033,0,0,362,16,6,0,1013,18,9,0,67,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,780,36,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8139,1280,0,0,8136,26,0,0,8300,8100,SOLO,TOP,8.7,7,7.9,10.5,463.7,432,526.1,550.4,398.1,288.7,423.3,485.6,-0.6,-2.5,2.1,1,-58,-64.4,52.3,-137.2,330.3,346.1,874.3,670.4,-245.9,28.1,-266.3,-57.9,4,FALSE,FALSE,2639,MVP,TOP
32,2,Blue,121,11,4,UNRANKED,MVP Beyond,27,Kha'Zix,FALSE,3142,1408,3134,3147,3026,3111,3364,4,3,3,3,1,1,1486,0,0,0,0,0,239442,7064,210286,22092,0,15684,1007,14604,72,22362,1,24319,26199,1231,147,21,40388,12500,26157,1731,15248,14075,0,0,113,167,124,5,688,17,10,0,72,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,765,0,0,8143,691,0,0,8136,37,0,0,8135,3,0,0,8304,10,0,0,8313,0,0,0,8100,8300,NONE,JUNGLE,1.7,0.4,3.8,3.2,481,340.1,457.1,288.2,357,258.1,357.4,309.3,0,0.1,2.6,1.6,58.4,-43.4,147.7,-93.6,798.5,795,694.2,690.1,191,103.7,-799.9,-500.6,4,FALSE,FALSE,2639,MVP,JUNGLE
33,3,Blue,13,7,4,UNRANKED,MVP Ian,20,Ryze,FALSE,1058,3040,3157,3111,3135,3001,3340,2,3,3,0,1,0,1153,0,0,0,0,0,491239,326285,14776,150176,1198,19491,18979,375,136,6248,1,24598,2330,279,36,34,24401,13404,9560,1437,16598,15475,0,0,410,10,10,0,75,18,7,0,30,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8313,0,0,0,8316,8582,0,0,8347,0,0,0,8236,80,0,0,8234,19,0,0,8300,8200,SOLO,MIDDLE,8.5,9.7,9,9.7,427.7,491.7,505.2,489,348.1,302.6,370.9,401.7,-2.1,-0.6,5.1,0.1,-152.3,-2.5,136.8,-122.5,397.4,216.8,595.4,496.7,195.9,77,13.3,49.2,4,FALSE,FALSE,2639,MVP,MID
34,4,Blue,96,4,7,UNRANKED,MVP MaHa,502,Kog'Maw,FALSE,3153,3401,3091,3085,3047,3124,3363,2,2,4,2,1,1,1399,0,0,0,0,0,382621,204280,171953,6386,498,37201,23870,10685,2646,8015,5,29127,9418,2384,42,15,12023,5607,5575,841,18266,15925,2,0,441,24,23,0,1315,18,3,0,13,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,11232,0,0,9101,5607,10433,0,9104,18,10,0,8014,761,0,0,8304,10,0,0,8313,0,0,0,8000,8300,DUO_CARRY,BOTTOM,9.8,9.2,10.7,10.2,436.8,321.6,517.8,509,385.3,299.4,435.3,425.6,-1.1,-0.1,0.85,0.15,16.55,-10.3,14,-101.7,270.1,100.7,168.3,0,-107.9,-39.3,76.2,-105.15,4,FALSE,FALSE,2639,MVP,BOTCARRY
35,5,Blue,412,4,14,UNRANKED,MVP Max,4,Thresh,FALSE,3109,2045,3117,3800,0,3190,3364,0,3,8,0,0,0,1667,0,0,0,0,0,45932,29399,14139,2394,0,4767,4232,265,269,4621,5,45651,483,483,169,31,26121,14031,10225,1864,11876,11950,0,0,143,0,0,0,158,17,12,0,107,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,719,0,0,8242,6,0,0,8429,77,18,13,8444,1198,0,0,8136,48,0,0,8105,3,0,0,8400,8100,DUO_SUPPORT,BOTTOM,3.3,3.4,2.8,3.5,301.6,295.3,445.3,270.1,266.3,190.9,261.9,277.4,-1.1,-0.1,0.85,0.15,16.55,-10.3,14,-101.7,142.3,55.2,382.5,719.4,-107.9,-39.3,76.2,-105.15,4,FALSE,FALSE,2639,MVP,SUPPORT
36,6,Red,150,12,4,UNRANKED,KDM Roach,11,Gnar,TRUE,3194,3143,3026,3071,3022,3047,3340,2,4,7,0,1,0,882,0,0,0,0,0,244132,22907,210523,10700,425,20777,2556,16750,1470,2795,1,36281,6002,3293,55,41,36166,15837,18886,1442,17695,17225,1,0,352,27,17,0,1462,18,5,0,26,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1416,0,0,8224,446,0,0,8234,35,0,0,8237,822,0,0,8430,4,0,0,8444,1999,0,0,8200,8400,SOLO,TOP,9.3,9.5,5.8,9.5,521.7,496.4,473.8,687.6,369,335.9,367.2,504.8,0.6,2.5,-2.1,-1,58,64.4,-52.3,137.2,576.2,318,1140.6,728.3,245.9,-28.1,266.3,57.9,4,FALSE,FALSE,2639,KONGDOO MONSTER,TOP
37,7,Red,154,11,4,UNRANKED,KDM Raise,4,Zac,TRUE,1409,3143,3190,3083,0,3047,3364,0,0,10,0,0,0,0,0,0,0,0,0,160900,112482,30110,18306,0,7738,6853,587,297,30887,1,44794,8147,528,140,28,49889,22895,24962,2031,15151,13850,1,0,56,160,104,17,966,18,22,0,83,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1018,0,0,8242,29,0,0,8430,24,0,0,8444,2056,0,0,8143,304,0,0,8136,31,0,0,8400,8100,NONE,JUNGLE,1.7,0.3,1.2,1.6,422.6,383.5,309.4,381.8,356.7,287.5,325,320.5,0,-0.1,-2.6,-1.6,-58.4,43.4,-147.7,93.6,607.5,691.3,1494.1,1190.7,-191,-103.7,799.9,500.6,4,FALSE,FALSE,2639,KONGDOO MONSTER,JUNGLE
38,8,Red,268,4,1,UNRANKED,KDM Edge,4,Azir,TRUE,3089,3151,3108,3135,3111,3115,3340,8,2,5,4,2,2,2024,2,0,0,0,0,442412,268875,19945,153593,0,40204,38494,62,1647,3636,1,10811,37562,6769,55,15,19165,5693,12210,1261,20040,17665,2,0,362,35,23,4,287,18,3,0,20,23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3516,0,0,8226,1541,0,0,8234,14,0,0,8237,1166,0,0,8313,0,0,0,8316,6055,0,0,8200,8300,SOLO,MIDDLE,10.6,10.3,3.9,9.6,580,494.2,368.4,611.5,457.2,305.7,350.3,559.4,2.1,0.6,-5.1,-0.1,152.3,2.5,-136.8,122.5,201.5,139.8,582.1,447.5,-195.9,-77,-13.3,-49.2,4,FALSE,FALSE,2639,KONGDOO MONSTER,MID
39,9,Red,18,7,4,UNRANKED,KDM SSol,27,Tristana,TRUE,3094,3031,3139,3087,3072,3047,3363,3,0,10,3,1,1,2635,0,0,0,0,0,329343,125712,196708,6923,987,28450,7204,18191,3055,8985,5,25835,30858,16687,61,5,15419,5441,9362,615,20335,20425,3,3,416,41,22,4,319,18,5,0,19,42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,14234,0,0,9101,4680,10316,0,9103,20,40,0,8014,630,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO,BOTTOM,10.6,9.7,9.7,9.1,406.7,334,587.6,541.1,402.6,301,537.7,465,1.1,0.1,-0.85,-0.15,-16.55,10.3,-14,101.7,227.1,88.2,107.5,291.9,107.9,39.3,-76.2,105.15,4,FALSE,FALSE,2639,KONGDOO MONSTER,BOTCARRY
40,10,Red,98,14,4,UNRANKED,KDM Secret,7,Shen,TRUE,2045,3401,3190,3083,3109,3158,3364,2,2,10,2,1,1,1668,0,0,0,0,0,49906,7508,19330,23067,0,3840,1031,1810,999,6244,5,48599,4229,2724,101,13,20045,8890,10144,1010,15188,14250,1,0,151,0,0,0,153,16,20,0,64,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,609,0,0,8446,1450,0,0,8429,77,17,13,8444,1075,0,0,8313,0,0,0,8304,10,0,0,8400,8300,DUO,BOTTOM,4.7,3.1,2.1,4.3,298.6,303.5,347.5,441.4,362.5,183.3,347.5,398.5,1.1,0.1,-0.85,-0.15,-16.55,10.3,-14,101.7,401.1,146.3,290.9,637.8,107.9,39.3,-76.2,105.15,4,FALSE,FALSE,2639,KONGDOO MONSTER,SUPPORT
41,1,Blue,150,12,4,UNRANKED,AFs Kiin,549,Gnar,TRUE,3194,3026,3143,3022,3071,3047,3340,1,2,5,0,1,0,1243,0,0,0,0,0,281034,25610,244486,10936,291,14826,2327,12388,110,1478,1,34167,3952,2642,69,29,37139,8032,26627,2479,18598,17450,1,0,391,24,11,4,1761,18,12,0,36,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1205,0,0,8243,11,0,0,8210,0,0,0,8237,756,0,0,8430,3,0,0,8444,2493,0,0,8200,8400,SOLO,TOP,11.2,8.9,6.6,9,598.5,489.5,571.2666667,593.7,418.8,282.6,413.9333333,414.6,0.6,2.2,-1,-1.2,56.7,8.4,96.8,55.7,726.6,308.7,986.2,717,196.2,-45.1,304.6,123.4,5,FALSE,FALSE,2783,Afreeca Freecs,TOP
42,2,Blue,154,11,4,UNRANKED,AFs Spirit,549,Zac,TRUE,1409,3193,3190,3083,2055,3047,3364,2,1,5,2,1,1,2064,0,0,0,0,0,155217,108281,31081,15855,0,3368,3110,198,59,31979,1,47377,9733,499,232,10,50295,21681,24191,4422,15415,14475,0,0,77,150,114,4,715,18,29,0,124,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,333,0,0,8446,0,0,0,8429,78,18,15,8453,2486,383,0,8143,199,0,0,8136,62,0,0,8400,8100,NONE,JUNGLE,2.6,0.3,1.2,2.5,457.9,377.3,430.7333333,324.3,345.5,264.4,318.8,344.2,1.6,0.1,-2.666666667,1.1,60.2,6.4,-4.4,-76,559.4,804.9,1615.066667,539.9,-170.3,24.6,1031.666667,-32.9,5,FALSE,FALSE,2783,Afreeca Freecs,JUNGLE
43,3,Blue,268,4,1,UNRANKED,AFs Kuro,549,Azir,TRUE,3102,3020,3089,3135,3115,3285,3363,3,1,4,3,1,1,1948,0,0,0,0,0,545486,382307,9197,153981,0,21706,21359,208,139,2582,1,10162,24758,11040,89,10,13133,4151,8982,0,21551,19875,3,0,473,68,48,1,384,18,15,0,36,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1265,0,0,8226,1714,0,0,8234,10,0,0,8237,680,0,0,8313,0,0,0,8316,11129,0,0,8200,8300,SOLO,MIDDLE,10.7,10.1,9.4,10.5,575.1,518.7,658.8666667,733.3,413.5,307.5,511.6666667,485.6,-1.8,1.7,4.266666667,0,-62.4,14,306.9333333,144.3,284,63.7,389.1333333,198,38.1,-70.3,-61.73333333,183,5,FALSE,FALSE,2783,Afreeca Freecs,MID
44,4,Blue,96,7,4,UNRANKED,AFs Kramer,549,Kog'Maw,TRUE,3072,3031,3091,3124,3085,3047,3363,5,0,3,5,2,1,0,1,0,0,0,0,447545,156088,267302,24152,1033,29841,16998,11384,1458,6643,4,37218,41395,12057,85,17,13397,6198,7089,109,24574,22650,3,1,526,65,38,10,1689,18,6,0,23,33,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,16645,0,0,9101,7412,12109,0,9104,21,20,0,8014,474,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,12.4,8.7,12,11.8,435.9,323.1,691.7333333,593.8,444.2,309.4,657.4,545.9,1.7,-0.3,1.2,-0.35,70.6,16.15,193.4,21.95,264,153.9,373.8,267.1,-57.35,48.9,-20.06666667,242.25,5,FALSE,FALSE,2783,Afreeca Freecs,BOTCARRY
45,5,Blue,223,14,4,UNRANKED,AFs TusiN,4,Tahm Kench,TRUE,3190,3107,2303,3060,3109,3111,3364,0,0,9,0,0,0,0,0,0,0,0,0,62382,24908,13787,23686,0,5921,4892,446,582,13951,6,41101,3242,522,94,14,19871,8777,9529,1564,15741,15150,1,0,160,0,0,0,194,18,30,0,89,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8345,4,0,0,8304,10,0,0,8410,98,0,0,8430,71,0,0,8444,973,0,0,8300,8400,DUO_SUPPORT,BOTTOM,4.4,2.5,2.8,4.5,378.2,298.9,489.2666667,430.2,320.2,174.1,387.2,382.1,1.7,-0.3,1.2,-0.35,70.6,16.15,193.4,21.95,275.8,254.5,465.2666667,403,-57.35,48.9,-20.06666667,242.25,5,FALSE,FALSE,2783,Afreeca Freecs,SUPPORT
46,6,Red,41,12,4,UNRANKED,KT Smeb,25,Gangplank,FALSE,3047,3046,3142,3036,3078,3156,3340,2,4,1,0,1,0,1189,0,0,0,0,0,396213,24429,352240,19542,987,33941,7782,22336,3823,7342,1,21564,8070,1551,61,25,27863,12880,14945,38,18216,18258,1,0,389,12,8,0,1157,18,8,0,34,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,520,27,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8430,7,0,0,8444,1499,0,0,8300,8400,SOLO,TOP,10.6,6.7,7.6,10.2,541.8,481.1,474.4666667,538,398.5,283.6,405.6,464,-0.6,-2.2,1,1.2,-56.7,-8.4,-96.8,-55.7,530.4,353.8,681.6,593.6,-196.2,45.1,-304.6,-123.4,5,FALSE,FALSE,2783,kt Rolster,TOP
47,7,Red,121,11,4,UNRANKED,KT Score,6,Kha'Zix,FALSE,3142,3147,3026,1408,3117,3155,3364,0,3,2,0,0,0,1420,0,0,0,0,0,229724,7819,202650,19253,0,9604,696,8038,869,20760,1,17064,9774,972,175,7,33734,14510,19017,206,14576,13850,0,0,90,174,125,4,641,18,11,0,94,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,718,0,0,8143,451,0,0,8136,50,0,0,8135,2,0,0,8304,10,0,0,8313,0,0,0,8100,8300,NONE,JUNGLE,1,0.2,3.866666667,1.4,397.7,370.9,435.1333333,400.3,305.3,261.4,329.1333333,316.1,-1.6,-0.1,2.666666667,-1.1,-60.2,-6.4,4.4,76,729.7,780.3,583.4,572.8,170.3,-24.6,-1031.666667,32.9,5,FALSE,FALSE,2783,kt Rolster,JUNGLE
48,8,Red,45,7,4,UNRANKED,KT PawN,6,Veigar,FALSE,3157,3092,3089,3135,3001,3158,3363,2,2,0,2,1,1,2500,0,0,0,0,0,312294,295127,14755,2411,0,21625,20694,85,846,1847,1,10008,6808,281,65,49,13340,8678,4264,397,17581,17150,0,0,392,31,29,0,201,18,6,0,22,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8236,80,0,0,8210,19,0,0,8300,8200,SOLO,MIDDLE,12.5,8.4,5.133333333,10.5,637.5,504.7,351.9333333,589,463.5,285.5,354.6,400.2,1.8,-1.7,-4.266666667,0,62.4,-14,-306.9333333,-144.3,245.9,134,450.8666667,15,-38.1,70.3,61.73333333,-183,5,FALSE,FALSE,2783,kt Rolster,MID
49,9,Red,18,4,7,UNRANKED,KT Deft,4,Tristana,FALSE,3036,3046,3031,3094,3087,3072,3363,0,1,0,0,0,0,2499,0,0,0,0,0,412464,161001,241999,9462,1116,30090,9161,18099,2829,6602,5,28338,8959,4472,85,16,14965,8589,5983,392,19337,19975,2,0,488,42,40,0,423,18,1,0,17,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,15344,0,0,9101,6249,12890,0,9103,22,50,0,8014,308,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,10,9.2,10.6,13,406.9,330.4,468.5333333,578.6,345.6,300.4,443.7333333,530.3,-1.7,0.3,-1.2,0.35,-70.6,-16.15,-193.4,-21.95,321.8,162.8,488.2666667,126,57.35,-48.9,20.06666667,-242.25,5,FALSE,FALSE,2783,kt Rolster,BOTCARRY
50,10,Red,201,4,3,UNRANKED,KT Mata,4,Braum,FALSE,2303,3190,2055,3109,3117,3801,3364,0,1,1,0,0,0,2498,0,0,0,0,0,171421,6564,5172,159683,0,4659,4383,69,205,3030,3,31229,714,0,149,20,14129,7441,5371,1315,11809,11175,0,0,128,0,0,0,217,15,37,0,101,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2914,0,0,8463,952,0,0,8429,78,19,13,8444,754,0,0,8345,4,0,0,8316,665,0,0,8400,8300,DUO_SUPPORT,BOTTOM,3.4,2.6,1.8,4,266,259.3,325.6666667,401.5,240.1,175.6,255.6666667,300.5,-1.7,0.3,-1.2,0.35,-70.6,-16.15,-193.4,-21.95,332.7,147.8,390.9333333,59.6,57.35,-48.9,20.06666667,-242.25,5,FALSE,FALSE,2783,kt Rolster,SUPPORT
51,1,Blue,41,12,4,UNRANKED,KT Smeb,25,Gangplank,TRUE,3047,3053,3142,3026,3046,3078,3340,3,1,4,2,1,1,1722,0,0,0,0,0,337306,6818,318958,11529,1082,21827,3897,16617,1312,10242,1,20101,12747,7430,47,13,25021,5076,19540,404,17882,16308,1,1,350,5,3,0,749,18,3,0,30,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,390,23,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8430,9,0,0,8444,1583,0,0,8300,8400,SOLO,TOP,10.8,7,9.6,9.1,544.8,478.2,604,549.7,415.4,264,557.2,534.3,-2,-2.2,1.6,-0.8,-47.2,-9.3,-44.8,-4,372.4,411.3,554.2,1065.4,-50.6,156.9,90.6,138.5,6,FALSE,FALSE,2385,kt Rolster,TOP
52,2,Blue,24,11,4,UNRANKED,KT Score,6,Jax,TRUE,3047,3110,3194,1409,3067,1011,3364,0,0,6,0,0,0,2380,0,0,0,0,0,175096,70845,86279,17971,0,5706,2430,3195,80,10478,1,23871,16479,2042,177,7,22753,5462,17201,90,13733,12025,1,0,58,176,107,13,1242,17,13,0,85,35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,540,284,256,9111,454,0,0,9104,20,50,0,8014,144,0,0,8143,212,0,0,8136,42,0,0,8000,8100,NONE,JUNGLE,1.1,0.3,4.4,1.5,441.7,294.7,629.4,398.1,308.2,244,452.6,352.2,0.2,-0.5,4,0.9,8.3,3.3,134.2,177.1,647.1,523.2,416,473.9,-340.3,-85.4,-344.4,-161.2,6,FALSE,FALSE,2385,kt Rolster,JUNGLE
53,3,Blue,268,1,4,UNRANKED,KT PawN,6,Azir,TRUE,3157,3102,1058,3111,3135,3115,3340,3,3,4,2,2,1,1731,1,0,0,0,0,276301,264436,10185,1680,0,22407,22009,398,0,3925,1,14040,17472,7227,55,11,17236,5984,11075,176,17325,15750,2,0,388,38,29,5,327,18,12,0,30,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2469,0,0,8226,1543,0,0,8234,11,0,0,8237,864,0,0,8009,2140,0,0,9104,18,30,0,8200,8000,SOLO,MIDDLE,12.3,9.3,6,11.9,614.3,468,443.6,647.9,393.1,286.8,372.6,563.4,0.2,2.5,-2.4,4,30.5,9.2,-154.8,242.2,111.4,155.4,1042.6,651.9,11.6,-67.2,604,113.9,6,FALSE,FALSE,2385,kt Rolster,MID
54,4,Blue,110,4,7,UNRANKED,KT Deft,4,Varus,TRUE,3026,3153,3085,3124,3097,3047,3363,3,2,2,0,1,0,1857,0,0,0,0,0,304335,61125,238319,4890,568,22170,5583,16038,548,9878,4,30444,11434,5942,74,30,18834,6340,12312,182,18557,14245,1,0,430,26,18,2,1035,18,7,0,20,27,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,9136,0,0,9101,6030,10300,0,9103,18,30,0,8014,259,0,0,8313,0,0,0,8304,9,3,0,8000,8300,DUO,BOTTOM,12.3,8,10.6,11.7,466.4,280.6,749.8,419,389.9,314.8,593,501.1,-0.1,0.15,-0.1,-0.3,13.65,-8.45,104.7,-62.35,463.5,310.3,481.8,375.9,59.85,16.35,-100,-33.3,6,FALSE,FALSE,2385,kt Rolster,BOTCARRY
55,5,Blue,201,4,3,UNRANKED,KT Mata,4,Braum,TRUE,2303,3190,3109,2055,3107,3111,3364,0,1,6,0,0,0,2324,0,0,0,0,0,33898,7545,12449,13904,0,5754,5160,594,0,5302,5,46618,1441,0,110,37,22249,7304,13787,1157,12063,11275,0,0,143,0,0,0,435,15,21,0,60,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3835,0,0,8463,1224,0,0,8429,74,18,15,8444,1269,0,0,8345,4,0,0,8304,9,3,0,8400,8300,DUO,BOTTOM,4.4,2.8,3,4.1,332.5,280.6,538,375.6,259.4,182,391,335.1,-0.1,0.15,-0.1,-0.3,13.65,-8.45,104.7,-62.35,357.2,271.1,653.2,660.1,59.85,16.35,-100,-33.3,6,FALSE,FALSE,2385,kt Rolster,SUPPORT
56,6,Red,236,12,4,UNRANKED,AFs Kiin,549,Lucian,FALSE,3153,3046,3155,3026,3071,3047,3340,1,2,2,0,1,0,1558,0,0,0,0,0,291721,12202,273265,6252,520,21193,2771,18405,17,3940,1,16512,10795,6834,60,4,24205,7555,15712,937,16525,15775,3,0,397,28,28,0,41,18,7,0,26,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1251,0,0,8226,2080,0,0,8210,0,0,0,8237,770,0,0,9104,18,50,0,8014,246,0,0,8200,8000,SOLO,TOP,12.8,9.2,8,9.9,592,487.5,648.8,553.7,462.4,291.3,552.6,404.2,2,2.2,-1.6,0.8,47.2,9.3,44.8,4,423,254.4,463.6,926.9,50.6,-156.9,-90.6,-138.5,6,FALSE,FALSE,2385,Afreeca Freecs,TOP
57,7,Red,121,11,4,UNRANKED,AFs Spirit,549,Kha'Zix,FALSE,1408,2055,2423,3147,3047,3071,3364,0,1,1,0,0,0,101,0,0,0,0,0,158042,8580,135139,14322,0,7609,322,7214,72,16305,1,17000,8496,146,150,13,29812,9063,20546,203,11162,11250,0,0,42,136,106,0,630,15,21,0,87,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,435,0,0,8143,203,0,0,8136,40,0,0,8105,1,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,0.9,0.8,0.4,0.6,433.4,291.4,495.2,221,315.6,232.4,293.2,229.5,-0.2,0.5,-4,-0.9,-8.3,-3.3,-134.2,-177.1,987.4,608.6,760.4,635.1,340.3,85.4,344.4,161.2,6,FALSE,FALSE,2385,Afreeca Freecs,JUNGLE
