,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole,creepsPerMinDeltas.20-30,xpPerMinDeltas.20-30,goldPerMinDeltas.20-30,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.20-30,creepsPerMinDeltas.30-end,xpPerMinDeltas.30-end,goldPerMinDeltas.30-end,csDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.30-end,damageTakenPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.30-end
287,7,Red,113,11,4,UNRANKED,MAD Benny,551,Sejuani,TRUE,1409,3143,3190,3111,3083,3109,3364,1,2,10,0,1,0,1823,0,0,0,0,0,216440,75625,117328,23487,0,12450,4770,5755,1924,16817,1,93368,24450,1317,257,47,62797,16231,46167,399,19232,18025,2,0,110,178,88,11,869,18,25,0,131,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4601,0,0,9111,761,0,0,9104,11,40,0,8014,255,0,0,8139,816,0,0,8136,73,0,0,8000,8100,NONE,JUNGLE,1.7,0.9,367.1,322.4,340.5,303,1.05,-0.15,-8.85,-14.95,640.9,580.7,-287.95,-46.45,29,FALSE,FALSE,3302,Mad Team,JUNGLE,3,279.9,313.1,1.15,-3.05,695.2,-61.95,2.16,520.08,366.36,-0.16,71.96,1745.16,-187.84
288,8,Red,163,4,7,UNRANKED,MAD Uniboy,551,Taliyah,TRUE,3151,3020,3102,3165,3135,3089,3340,1,2,9,0,1,0,1975,0,0,0,0,0,546824,401969,12048,132808,0,44932,42074,136,2721,5721,2,12611,38115,2818,60,45,20959,10447,10511,0,21932,21425,0,1,450,39,32,4,998,18,7,0,29,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,6,0,0,8313,0,0,0,8316,9151,0,0,8347,0,0,0,8226,3895,0,0,8234,31,0,0,8300,8200,NONE,JUNGLE,11.1,8.3,530.9,445,400.9,300.4,1.05,-0.15,-8.85,-14.95,220,245.6,-287.95,-46.45,29,FALSE,FALSE,3302,Mad Team,MID,8.4,471.8,351.1,1.15,-3.05,151.9,-61.95,6.88,566.32,436.12,-0.16,71.96,591.36,-187.84
289,9,Red,81,4,7,UNRANKED,MAD Breeze,551,Ezreal,TRUE,3139,3142,3153,3036,3042,3078,3363,6,2,2,3,1,2,2002,0,0,0,0,0,620391,94024,500045,26319,0,81595,10712,62686,8196,11202,5,39911,83754,14131,101,49,35988,13591,22127,269,28253,32153,5,3,510,94,50,21,2123,18,1,0,38,32,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,1420,87,0,8345,4,0,0,8304,9,0,0,8347,0,0,0,8226,4395,0,0,8237,1077,0,0,8300,8200,DUO_CARRY,BOTTOM,9.9,9.4,409.7,340.2,450.2,444,-0.35,1.3,15.15,42.15,295.6,213.8,-158.9,-0.8,29,FALSE,FALSE,3302,Mad Team,BOTCARRY,11.4,566,478.1,-1.1,-17.3,254,70.6,8.12,598.76,561,-5.64,-105.92,1134.16,170.92
290,10,Red,12,4,14,UNRANKED,MAD K,551,Alistar,TRUE,3800,3190,2303,2055,3111,3109,3364,1,1,9,0,1,0,1448,0,0,0,0,0,171683,8223,6050,157409,0,4358,3911,289,157,17676,5,82171,2659,0,166,44,31153,12971,17220,961,15637,16450,0,0,94,0,0,0,122,18,34,0,112,34,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,5,0,0,8313,0,0,0,8316,448,0,0,8347,0,0,0,8429,81,19,15,8444,1812,0,0,8300,8400,DUO_SUPPORT,BOTTOM,2.7,2.7,256.8,279.1,246.2,233.6,-0.35,1.3,15.15,42.15,262.7,337.1,-158.9,-0.8,29,FALSE,FALSE,3302,Mad Team,SUPPORT,1.9,224.7,242.8,-1.1,-17.3,346.6,70.6,0.84,437.88,316.12,-5.64,-105.92,867.56,170.92
291,1,Blue,41,12,4,UNRANKED,FW Hanabi,633,Gangplank,TRUE,2424,3047,2033,3053,3134,3078,3340,1,1,7,0,1,0,1195,0,0,0,0,0,129839,1828,122457,5553,0,9766,1534,6410,1820,1958,1,7034,2488,2382,31,6,10238,1805,7999,434,11341,9508,1,0,193,6,3,0,371,14,4,0,19,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,670,24,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8242,6,0,0,8430,11,0,0,8300,8400,SOLO,TOP,8.4,7.6,475.2,422,460,321,-1.5,-0.1,-36.8,-5.8,347.9,319.9,6.9,-29.3,30,FALSE,FALSE,1481,Flash Wolves,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2,Blue,121,11,4,UNRANKED,FW Moojin,633,Kha'Zix,TRUE,3117,3147,3140,1408,1028,0,3364,2,1,3,0,1,0,1122,0,0,0,0,0,125425,5594,104147,15683,0,6919,431,6336,151,10209,1,8720,20140,2571,77,4,17623,4779,12604,239,9336,8600,1,1,21,112,64,21,380,13,9,0,49,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,474,0,0,8126,123,0,0,8136,20,0,0,8105,4,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,0.8,0.1,380.5,321.9,358.6,274.6,-0.2,-0.5,-4.8,-4,852.5,552.2,110.3,124.4,30,FALSE,FALSE,1481,Flash Wolves,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,3,Blue,90,4,1,UNRANKED,FW Maple,633,Malzahar,TRUE,3165,3116,3158,0,1056,3136,3363,1,1,6,0,1,0,1114,0,0,0,0,0,113595,101426,10688,1480,0,5978,5870,107,0,58,1,3812,5657,2881,33,43,4791,3074,1549,168,10512,8650,0,1,208,20,20,0,724,15,9,0,19,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8226,1447,0,0,8234,12,0,0,8300,8200,SOLO,MIDDLE,7.9,9.4,493.1,478.5,380.2,323.2,-3.6,0.3,-129.1,-17.2,216.8,25.2,-106.8,-60.4,30,FALSE,FALSE,1481,Flash Wolves,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,4,Blue,81,4,7,UNRANKED,FW Betty,633,Ezreal,TRUE,3042,3026,3153,3025,1055,2422,3363,6,0,5,6,2,1,0,1,0,0,0,0,143586,14659,123777,5149,0,18801,5178,13175,448,859,2,5213,20883,13903,22,12,6185,1297,4828,58,13089,11550,3,0,233,12,4,8,770,14,2,0,16,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,515,30,0,8345,4,0,0,8304,9,0,0,8347,0,0,0,8226,1286,0,0,8237,468,0,0,8300,8200,DUO_CARRY,BOTTOM,11.4,9.4,515.2,329.8,510.3,367.5,-0.15,-0.5,81,23.6,294.6,124.9,-148.9,-152.45,30,FALSE,FALSE,1481,Flash Wolves,BOTCARRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,5,Blue,44,14,4,UNRANKED,FW SwordArt,633,Taric,TRUE,3114,2303,0,1028,3070,3190,3364,1,0,9,0,1,0,0,0,0,0,0,0,95700,4197,9618,81884,0,1915,1393,431,90,6111,5,7212,5776,4878,52,16,4763,1066,3496,200,8021,7050,1,0,36,0,0,0,40,11,6,0,26,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8345,4,0,0,8316,109,0,0,8347,0,0,0,8446,2549,0,0,8453,690,408,0,8300,8400,DUO_SUPPORT,BOTTOM,2,1.2,258.6,252.9,353,175,-0.15,-0.5,81,23.6,127.1,148.1,-148.9,-152.45,30,FALSE,FALSE,1481,Flash Wolves,SUPPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,6,Red,92,14,4,UNRANKED,HKA Riris,633,Riven,FALSE,3142,2424,0,1054,3047,3147,3340,1,3,0,0,1,0,1109,0,0,0,0,0,118832,0,115057,3775,0,7399,0,6984,415,16,1,15711,0,0,30,12,10766,2386,7365,1014,8786,7470,0,0,212,24,9,4,158,14,2,0,13,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8210,0,0,0,8236,14,0,0,8300,8200,SOLO,TOP,9.9,7.7,512,427.8,360.2,295,1.5,0.1,36.8,5.8,341,349.2,-6.9,29.3,30,FALSE,FALSE,1481,Hong Kong Attitude,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,7,Red,24,11,4,UNRANKED,HKA Gemini,7,Jax,FALSE,2055,3140,1409,1011,3111,1028,3364,0,2,3,0,0,0,1115,0,0,0,0,0,91013,35096,47320,8596,0,2124,791,1244,88,6303,1,10003,5549,0,73,7,16947,2716,13532,699,7222,7075,0,0,28,93,75,0,371,12,13,0,31,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,123,123,0,9111,195,0,0,9104,21,10,0,8014,32,0,0,8313,0,0,0,8304,9,3,0,8000,8300,NONE,JUNGLE,1,0.6,385.3,325.9,293.1,250.9,0.2,0.5,4.8,4,742.2,427.8,-110.3,-124.4,30,FALSE,FALSE,1481,Hong Kong Attitude,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,8,Red,13,7,4,UNRANKED,HKA Gear,633,Ryze,FALSE,3157,3140,3158,3027,3070,0,3364,2,1,0,2,2,1,1306,1,0,0,0,0,289927,127853,12073,150000,674,7344,7245,98,0,1157,1,7195,1497,163,28,9,7563,3989,3574,0,9213,8775,0,0,234,12,8,4,30,14,5,0,13,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8316,4300,0,0,8347,0,0,0,8226,1511,0,0,8234,19,0,0,8300,8200,SOLO,MIDDLE,11.5,9.1,622.2,495.7,442.4,296.7,3.6,-0.3,129.1,17.2,323.6,85.6,106.8,60.4,30,FALSE,FALSE,1481,Hong Kong Attitude,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,9,Red,429,7,4,UNRANKED,HKA Unified,633,Kalista,FALSE,3153,2423,3085,3006,3097,0,3363,0,3,0,0,0,0,927,0,0,0,0,0,79990,1306,73752,4931,270,2894,205,2688,0,2948,2,8133,2552,0,24,8,8549,1772,6616,160,7997,7825,0,0,212,4,0,0,473,11,1,0,9,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2087,0,0,9101,1440,3709,0,9104,0,0,0,8014,0,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO,BOTTOM,9.5,8,373.6,290.8,322.3,268.5,0.15,0.5,-81,-23.6,275.2,210.6,148.9,152.45,30,FALSE,FALSE,1481,Hong Kong Attitude,BOTCARRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,10,Red,98,4,14,UNRANKED,HKA Kaiwing,615,Shen,FALSE,1031,2055,2303,3067,3111,0,3364,0,2,1,0,0,0,1113,0,0,0,0,0,172678,3910,8352,160415,0,2522,531,1394,596,2070,4,16487,404,0,50,11,13479,4602,8240,636,6315,6125,0,0,94,0,0,0,112,10,11,0,32,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,82,0,0,8446,0,0,0,8430,52,0,0,8444,681,0,0,8313,0,0,0,8316,702,0,0,8400,8300,DUO,BOTTOM,4.2,3.6,238.2,244.7,265.4,190.2,0.15,0.5,-81,-23.6,444.3,367.3,148.9,152.45,30,FALSE,FALSE,1481,Hong Kong Attitude,SUPPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,Blue,150,12,4,UNRANKED,FW MMD,4,Gnar,TRUE,3047,0,1055,3071,3022,3211,3340,1,0,7,0,1,0,1707,0,0,0,0,0,152993,11146,137285,4561,625,11047,1528,9519,0,522,1,10621,4400,4175,19,17,15553,6936,8171,446,11522,9975,2,0,238,11,7,0,845,16,5,0,15,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,790,0,0,8224,123,0,0,8210,0,0,0,8237,451,0,0,8435,3,0,0,8444,869,0,0,8200,8400,SOLO,TOP,9.4,6.7,546.8,419.3,359,276,0.2,-1.2,35.8,-14.7,549.2,309.2,-108.6,16.9,31,FALSE,FALSE,1711,Flash Wolves,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2,Blue,59,11,4,UNRANKED,FW Moojin,633,Jarvan IV,TRUE,3117,3134,3065,1408,1011,3082,3364,2,3,11,0,1,0,750,0,0,0,0,0,103822,10265,80606,12951,0,6031,360,5441,229,7425,1,13620,4467,1220,128,14,18776,7442,11063,270,10129,10050,0,1,31,116,81,12,686,14,12,0,72,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,735,0,0,8143,293,0,0,8136,35,0,0,8135,5,0,0,8313,0,0,0,8304,9,3,0,8100,8300,NONE,JUNGLE,1.4,0.4,421.8,304.4,314.3,252.8,-0.2,-0.1,20.1,8.2,704.4,409.8,-117.8,-166,31,FALSE,FALSE,1711,Flash Wolves,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,3,Blue,268,4,1,UNRANKED,FW Maple,633,Azir,TRUE,3102,2031,3020,0,3151,3115,3340,4,2,7,2,2,2,1093,1,0,0,0,0,165384,152768,8688,3927,0,26690,26384,271,34,793,1,5814,11506,5645,48,13,10562,3267,7294,0,12901,11525,2,0,261,18,16,2,267,16,7,0,20,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1685,0,0,8226,1075,0,0,8210,0,0,0,8237,812,0,0,8009,2650,0,0,9104,15,30,0,8200,8000,SOLO,MIDDLE,10,9.3,592.8,506.9,431.3,299.9,0.9,1,64.7,42.8,331,164.1,-123.7,-292.4,31,FALSE,FALSE,1711,Flash Wolves,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,4,Blue,18,4,7,UNRANKED,FW Betty,633,Tristana,TRUE,3097,3006,2423,3031,3087,3094,3363,5,1,4,5,2,1,825,2,0,0,0,0,159257,62469,93923,2864,598,12312,2384,9788,140,5019,4,8251,14593,11781,26,6,8311,3281,4734,296,12960,10850,3,0,263,5,5,0,117,15,0,0,9,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4181,0,0,9101,1387,3956,0,9103,21,10,0,8014,270,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO,BOTTOM,9.1,6.3,456.2,273.2,372.2,241.7,0.5,-0.95,6.2,-46.9,381.2,226.2,30.05,123.3,31,FALSE,FALSE,1711,Flash Wolves,BOTCARRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,5,Blue,201,14,4,UNRANKED,FW SwordArt,633,Braum,TRUE,3067,2303,2055,3047,1029,3190,3364,1,0,9,0,1,0,0,0,0,0,0,0,169853,6261,6498,157092,0,5559,4533,911,114,3723,3,22322,1434,773,58,32,15683,5756,9194,732,8954,7975,0,0,85,0,0,0,395,12,13,0,40,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8316,507,0,0,8347,0,0,0,8446,0,0,0,8444,1237,0,0,8300,8400,DUO,BOTTOM,3.7,2.7,336.5,240.8,289.6,173.9,0.5,-0.95,6.2,-46.9,474.2,288.5,30.05,123.3,31,FALSE,FALSE,1711,Flash Wolves,SUPPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,6,Red,8,14,4,UNRANKED,HKA Riris,633,Vladimir,FALSE,3092,3151,3157,0,0,3158,3340,0,2,1,0,0,0,825,0,0,0,0,0,280721,111308,13427,155985,630,10244,9773,470,0,17707,1,7696,2869,115,24,7,20462,8419,11857,186,9902,9550,1,0,238,4,4,0,116,14,4,0,16,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8316,4810,0,0,8347,0,0,0,8210,0,0,0,8236,24,0,0,8300,8200,SOLO,TOP,9.2,7.9,511,434,377.6,275,-0.2,1.2,-35.8,14.7,657.8,292.3,108.6,-16.9,31,FALSE,FALSE,1711,Hong Kong Attitude,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,7,Red,121,11,4,UNRANKED,HKA Gemini,7,Kha'Zix,FALSE,3047,1408,2055,3134,3147,2424,3364,2,3,3,0,1,0,558,0,0,0,0,0,99558,5244,86315,7998,0,9813,943,8813,56,10244,1,10634,5449,1148,92,8,21969,9770,12198,0,8303,8125,0,0,33,108,75,4,191,12,8,0,53,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,792,0,0,8143,372,0,0,8136,23,0,0,8135,2,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,1.6,0.5,401.7,296.2,346.9,218.8,0.2,0.1,-20.1,-8.2,822.2,575.8,117.8,166,31,FALSE,FALSE,1711,Hong Kong Attitude,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,8,Red,13,7,4,UNRANKED,HKA Gear,633,Ryze,FALSE,3157,2055,3111,3001,3003,0,3340,3,4,2,0,1,0,837,0,0,0,0,0,276247,141174,10072,125000,687,8613,8098,514,0,2455,1,16009,3407,123,31,20,18107,9250,8633,223,10526,10450,0,0,228,28,23,2,44,15,8,0,20,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8316,4103,0,0,8347,0,0,0,8226,1873,0,0,8234,19,0,0,8300,8200,SOLO,MIDDLE,9.1,8.3,528.1,464.1,420.6,279.2,-0.9,-1,-64.7,-42.8,454.7,456.5,123.7,292.4,31,FALSE,FALSE,1711,Hong Kong Attitude,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,9,Red,498,7,4,UNRANKED,HKA Unified,633,Xayah,FALSE,3097,3094,3006,1037,3508,1038,3363,1,3,4,0,1,0,1090,0,0,0,0,0,146030,2360,140124,3545,526,15170,349,14494,326,3432,5,10957,1730,1730,30,11,11035,5353,5598,84,10947,10300,0,0,264,8,5,0,122,14,5,0,13,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4058,0,0,9101,2407,3684,0,9104,18,0,0,8014,130,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,10,9.2,447.1,324.7,406,300.3,-0.5,0.95,-6.2,46.9,435.6,109,-30.05,-123.3,31,FALSE,FALSE,1711,Hong Kong Attitude,BOTCARRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,10,Red,497,3,14,UNRANKED,HKA Kaiwing,615,Rakan,FALSE,2301,2055,1033,3105,3158,3504,3364,0,1,5,0,0,0,1662,0,0,0,0,0,19561,8377,9821,1362,0,8425,5323,1739,1362,5707,5,12170,2580,1826,61,22,10176,5087,5065,24,8004,7800,1,0,55,0,0,0,69,11,14,0,33,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8446,831,0,0,8453,800,633,0,8300,8400,DUO_SUPPORT,BOTTOM,1.8,1.7,333.2,283.1,316.4,188.1,-0.5,0.95,-6.2,46.9,359.7,159.1,-30.05,-123.3,31,FALSE,FALSE,1711,Hong Kong Attitude,SUPPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1,Blue,8,21,4,UNRANKED,FW Hanabi,633,Vladimir,TRUE,3157,3151,3092,1058,3135,3111,3340,4,2,4,2,2,2,1085,2,0,0,0,0,195943,172678,22990,275,750,20723,19229,1393,100,32177,1,17230,8490,3814,54,9,31207,15254,15284,668,16643,13800,1,0,306,14,8,4,143,18,8,0,26,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8139,1116,0,0,8135,5,0,0,8300,8100,SOLO,TOP,9.2,8.6,540.1,478.7,423.8,301.9,-0.2,0.7,-9.1,27.3,844.4,325.9,161.9,17.9,32,FALSE,FALSE,2148,Flash Wolves,TOP,8.9,664.9,494.4,-0.5,176.7,1116.4,600.2,7,438.8,560.4,1,-87.6,890.8,-992.2
312,2,Blue,107,11,4,UNRANKED,FW Moojin,633,Rengar,TRUE,3047,3071,3190,1408,3065,0,3364,2,1,5,2,1,1,1941,0,0,0,0,0,209322,16641,169879,22802,180,4828,511,4317,0,14971,1,17898,22422,1735,152,13,26017,10954,14800,263,13694,12650,0,0,42,185,132,11,547,16,15,0,85,18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,311,0,0,8143,180,0,0,8136,40,0,0,8135,5,0,0,8313,0,0,0,8304,9,3,0,8100,8300,NONE,JUNGLE,1.3,0.3,415.6,377.2,357.6,306,-1.2,-0.1,-134.9,34.3,473.2,636,-161.9,256,32,FALSE,FALSE,2148,Flash Wolves,JUNGLE,0.9,524.5,349.9,-0.2,353.1,854.3,328.6,2.6,411,491.4,0.6,-26,977,-322.2
313,3,Blue,69,4,1,UNRANKED,FW Maple,633,Cassiopeia,TRUE,3001,3040,1056,3165,3135,1026,3340,2,0,3,2,1,1,0,0,0,0,0,0,199346,188064,11282,0,0,18144,18057,87,0,7275,1,6451,13444,1176,52,40,11363,4481,5882,1000,14638,13500,1,1,319,28,16,12,6299,18,8,0,25,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,15,0,0,8224,0,0,0,8234,24,0,0,8237,530,0,0,8009,7031,0,0,8014,447,0,0,8200,8000,SOLO,MIDDLE,9.8,9.9,521.1,496.7,378.3,305.6,0.3,0.7,24.8,17.2,292.7,177,-184.7,106.6,32,FALSE,FALSE,2148,Flash Wolves,MID,10.6,655.2,436.4,-0.9,83.2,293.8,-270.6,3.2,364,462.4,-6.6,-267.2,545.6,-150.2
314,4,Blue,81,4,7,UNRANKED,FW Betty,633,Ezreal,TRUE,3025,3139,3153,3072,3158,3042,3363,5,0,7,5,1,1,0,0,0,0,0,0,263363,31106,227128,5128,0,40324,8350,30616,1358,3397,3,15330,22690,15688,60,28,14551,5009,8542,1000,18940,17375,6,0,362,24,8,12,1332,17,5,0,19,25,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,1180,50,0,8345,4,0,0,8304,9,0,0,8347,0,0,0,8226,2337,0,0,8237,765,0,0,8300,8200,DUO_CARRY,BOTTOM,11.7,8.6,471.3,341.3,538.8,353.8,-0.3,-0.15,23,12.1,203.9,217.8,-7.05,-123.9,32,FALSE,FALSE,2148,Flash Wolves,BOTCARRY,11.1,655.8,517.3,-1.5,104.6,342.2,23.6,9,487.2,717.6,-1.4,-33.1,1065.2,-115.9
315,5,Blue,201,14,4,UNRANKED,FW SwordArt,633,Braum,TRUE,3109,2303,0,3111,0,3190,3364,0,0,10,0,0,0,0,0,0,0,0,0,176996,6041,11383,159571,0,5506,4519,795,192,5020,3,23113,3851,2874,91,42,14435,6481,7879,75,10423,9075,1,0,53,0,0,0,549,14,15,0,56,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8345,4,0,0,8316,639,0,0,8347,0,0,0,8446,1286,0,0,8444,796,0,0,8300,8400,DUO_SUPPORT,BOTTOM,1.7,1.7,223.9,247.8,252.1,187.3,-0.3,-0.15,23,12.1,302.2,192.4,-7.05,-123.9,32,FALSE,FALSE,2148,Flash Wolves,SUPPORT,1.5,416.4,298.4,-1.5,104.6,399,23.6,0.8,342,412.4,-1.4,-33.1,725.2,-115.9
